date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:47:26	35985/35985	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b6c3-8c91%22	https://www.dutchbros.com/sites/default/files/styles/large/public/DBAstoriaGB.jpg?itok=KhtDjhxn	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/DBAstoriaGB35f5.jpg	(from https://www.dutchbros.com/news-events?page=57)
02:47:26	110327/110327	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:47:26%20GMT	https://www.dutchbros.com/news-events?page=58	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-eventsce53.html	(from https://www.dutchbros.com/news-events?page=57)
02:47:27	67990/67990	---M--	200	added ('OK')	image/jpeg	etag:%226135abaf-10996%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/KU2.jpg?itok=4O1b4lMn	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/KU23646.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-medford-partners-with-singler-brothers-to-raise-funds-for-kids-unlimited)
02:47:27	1156/1156	---M--	200	added ('OK')	image/jpeg	etag:%2261b1bafe-484%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/KU2.jpg?itok=AxaPyq2f	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/KU2a2b3.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-medford-partners-with-singler-brothers-to-raise-funds-for-kids-unlimited)
02:47:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:27%20GMT	https://dutchbros.com/public/images/news-events/Press/KU2.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/KU2.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-medford-partners-with-singler-brothers-to-raise-funds-for-kids-unlimited)
02:47:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:27%20GMT	https://www.dutchbros.com/public/images/news-events/Press/KU2.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/KU2.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-medford-partners-with-singler-brothers-to-raise-funds-for-kids-unlimited)
02:47:28	312335/312335	---M--	200	added ('OK')	image/jpeg	etag:%221636857871.1899128-312335-3034782236%22	https://web.dutchbros.com/public/images/news-events/Press/KU2.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/KU2.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-medford-partners-with-singler-brothers-to-raise-funds-for-kids-unlimited)
02:47:28	776012/776012	---M--	200	added ('OK')	image/jpeg	etag:%2261370ea5-bd74c%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DrinkOne2017.JPG?itok=4tWnGe_x	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DrinkOne20171dfe.jpg	(from https://www.dutchbros.com/news-events/drink-one-for-dane-raises-over-970000-in-one-day-to-endals)
02:47:28	1623/1623	---M--	200	added ('OK')	image/jpeg	etag:%2261b1baf3-657%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/DrinkOne2017.JPG?itok=DcwWRV7g	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/DrinkOne20179785.jpg	(from https://www.dutchbros.com/news-events/drink-one-for-dane-raises-over-970000-in-one-day-to-endals)
02:47:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:28%20GMT	https://dutchbros.com/public/images/news-events/Press/DrinkOne2017.JPG	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/DrinkOne2017.JPG	(from https://www.dutchbros.com/news-events/drink-one-for-dane-raises-over-970000-in-one-day-to-endals)
02:47:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:29%20GMT	https://www.dutchbros.com/public/images/news-events/Press/DrinkOne2017.JPG	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/DrinkOne2017.JPG	(from https://www.dutchbros.com/news-events/drink-one-for-dane-raises-over-970000-in-one-day-to-endals)
02:47:30	420664/420664	---M--	200	added ('OK')	image/jpeg	etag:%226133cb1c-66b38%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DBcup.jpg?itok=2AAsBdPO	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DBcupe7ed.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-raises-3000-for-family-of-jimmy-heredia)
02:47:30	2037789/2037789	---M--	200	added ('OK')	image/jpeg	etag:%221636857871.1699128-2037789-2977766606%22	https://web.dutchbros.com/public/images/news-events/Press/DrinkOne2017.JPG	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/DrinkOne2017.jpg	(from https://www.dutchbros.com/news-events/drink-one-for-dane-raises-over-970000-in-one-day-to-endals)
02:47:30	1422/1422	---M--	200	added ('OK')	image/jpeg	etag:%2261b1baeb-58e%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/DBcup.jpg?itok=tvvmn2kJ	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/DBcupfae5.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-raises-3000-for-family-of-jimmy-heredia)
02:47:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:30%20GMT	https://dutchbros.com/public/images/news-events/Press/DBcup.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/DBcup.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-raises-3000-for-family-of-jimmy-heredia)
02:47:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:30%20GMT	https://www.dutchbros.com/public/images/news-events/Press/DBcup.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/DBcup.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-raises-3000-for-family-of-jimmy-heredia)
02:47:31	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:47:31%20GMT	https://web.dutchbros.com/public/images/news-events/Press/DBcup.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/DBcup.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-raises-3000-for-family-of-jimmy-heredia)
02:47:31	143587/143587	---M--	200	added ('OK')	image/jpeg	etag:%226133b03a-230e3%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Coffeehouseboys.jpg?itok=Rtep6HXg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Coffeehouseboysbd37.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-coffee-house-donates-over-2250-to-college-dreams)
02:47:31	1103/1103	---M--	200	added ('OK')	image/jpeg	etag:%2261b1bae4-44f%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/Coffeehouseboys.jpg?itok=YLRf8UYD	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/Coffeehouseboyse8b5.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-coffee-house-donates-over-2250-to-college-dreams)
02:47:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:31%20GMT	https://dutchbros.com/public/images/news-events/Press/Coffeehouseboys.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/Coffeehouseboys.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-coffee-house-donates-over-2250-to-college-dreams)
02:47:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:31%20GMT	https://www.dutchbros.com/public/images/news-events/Press/Coffeehouseboys.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/Coffeehouseboys.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-coffee-house-donates-over-2250-to-college-dreams)
02:47:32	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:47:32%20GMT	https://web.dutchbros.com/public/images/news-events/Press/Coffeehouseboys.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/Coffeehouseboys.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-coffee-house-donates-over-2250-to-college-dreams)
02:47:32	218648/218648	---M--	200	added ('OK')	image/jpeg	etag:%2261327545-35618%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DrinkOneforDane2017.jpg?itok=uv6Jt6t2	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DrinkOneforDane20171b09.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-drink-one-for-dane-looks-to-advance-the-fight-against-als)
02:47:32	985/985	---M--	200	added ('OK')	image/jpeg	etag:%2261b1badd-3d9%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/DrinkOneforDane2017.jpg?itok=zJnO6hqx	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/DrinkOneforDane20172961.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-drink-one-for-dane-looks-to-advance-the-fight-against-als)
02:47:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:33%20GMT	https://dutchbros.com/public/images/news-events/Press/DrinkOneforDane2017.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/DrinkOneforDane2017.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-drink-one-for-dane-looks-to-advance-the-fight-against-als)
02:47:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:33%20GMT	https://www.dutchbros.com/public/images/news-events/Press/DrinkOneforDane2017.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/DrinkOneforDane2017.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-drink-one-for-dane-looks-to-advance-the-fight-against-als)
02:47:33	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:47:33%20GMT	https://web.dutchbros.com/public/images/news-events/Press/DrinkOneforDane2017.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/DrinkOneforDane2017.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-drink-one-for-dane-looks-to-advance-the-fight-against-als)
02:47:34	67696/67696	---M--	200	added ('OK')	image/jpeg	etag:%2261370eae-10870%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DBAstoriaGB.jpg?itok=omVD92TU	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DBAstoriaGB1699.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-astoria-supports-the-harbor-with-400-donation)
02:47:34	1111/1111	---M--	200	added ('OK')	image/jpeg	etag:%2261b1bad6-457%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/DBAstoriaGB.jpg?itok=yKwdE0o3	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/DBAstoriaGB62d7.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-astoria-supports-the-harbor-with-400-donation)
02:47:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:34%20GMT	https://dutchbros.com/public/images/news-events/Press/DBAstoriaGB.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/DBAstoriaGB.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-astoria-supports-the-harbor-with-400-donation)
02:47:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:34%20GMT	https://www.dutchbros.com/public/images/news-events/Press/DBAstoriaGB.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/DBAstoriaGB.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-astoria-supports-the-harbor-with-400-donation)
02:47:34	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:47:35%20GMT	https://web.dutchbros.com/public/images/news-events/Press/DBAstoriaGB.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/DBAstoriaGB.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-astoria-supports-the-harbor-with-400-donation)
02:47:35	98423/98423	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:47:35%20GMT	https://www.dutchbros.com/news-events/dutch-bros-camelback-rallies-with-community-to-raise-over-30000-for-families-of-lost-loved-ones	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-camelback-rallies-with-community-to-raise-over-30000-for-families-of-lost-loved-ones.html	(from https://www.dutchbros.com/news-events?page=58)
02:47:35	38648/38648	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b6c3-96f8%22	https://www.dutchbros.com/sites/default/files/styles/large/public/AZCheers.jpg?itok=Wq4t_B_V	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/AZCheers0949.jpg	(from https://www.dutchbros.com/news-events?page=58)
02:47:36	98284/98284	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:47:35%20GMT	https://www.dutchbros.com/news-events/dutch-bros-auburn-raises-over-8800-for-frankie-militano	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-auburn-raises-over-8800-for-frankie-militano.html	(from https://www.dutchbros.com/news-events?page=58)
02:47:36	43914/43914	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b732-ab8a%22	https://www.dutchbros.com/sites/default/files/styles/large/public/MilitanoFamily.jpg?itok=HInWaXA0	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/MilitanoFamily7038.jpg	(from https://www.dutchbros.com/news-events?page=58)
02:47:36	98460/98460	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:47:36%20GMT	https://www.dutchbros.com/news-events/dutch-bros-woodland-remembers-local-child-jimmy-heredia	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-woodland-remembers-local-child-jimmy-heredia.html	(from https://www.dutchbros.com/news-events?page=58)
02:47:36	40010/40010	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b732-9c4a%22	https://www.dutchbros.com/sites/default/files/styles/large/public/JimmyH.jpg?itok=l7Dbqmy8	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/JimmyHe6ca.jpg	(from https://www.dutchbros.com/news-events?page=58)
02:47:37	97764/97764	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:47:37%20GMT	https://www.dutchbros.com/news-events/dutch-bros-redmond-raises-over-3500-for-beulahs-place	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-redmond-raises-over-3500-for-beulahs-place.html	(from https://www.dutchbros.com/news-events?page=58)
02:47:37	56230/56230	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b732-dba6%22	https://www.dutchbros.com/sites/default/files/styles/large/public/DBRedmondGO.jpg?itok=BzjrdtqP	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/DBRedmondGO0f9d.jpg	(from https://www.dutchbros.com/news-events?page=58)
02:47:37	98027/98027	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:47:37%20GMT	https://www.dutchbros.com/news-events/dutch-bros-carmichael-raises-over-1700-for-local-animal-shelter	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-carmichael-raises-over-1700-for-local-animal-shelter.html	(from https://www.dutchbros.com/news-events?page=58)
02:47:37	49045/49045	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b732-bf95%22	https://www.dutchbros.com/sites/default/files/styles/large/public/CarmichaelSPCA.jpg?itok=eeOlPyby	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/CarmichaelSPCAabe7.jpg	(from https://www.dutchbros.com/news-events?page=58)
02:47:38	97919/97919	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:47:38%20GMT	https://www.dutchbros.com/news-events/dutch-bros-fresno-raises-over-6400-for-valley-childrens-healthcare	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-fresno-raises-over-6400-for-valley-childrens-healthcare.html	(from https://www.dutchbros.com/news-events?page=58)
02:47:38	50666/50666	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b732-c5ea%22	https://www.dutchbros.com/sites/default/files/styles/large/public/DBFresno1.jpg?itok=VKg6HE5K	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/DBFresno13ce0.jpg	(from https://www.dutchbros.com/news-events?page=58)
02:47:39	110142/110142	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:47:38%20GMT	https://www.dutchbros.com/news-events?page=59	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events68c2.html	(from https://www.dutchbros.com/news-events?page=58)
02:47:39	33675/33675	---M--	200	added ('OK')	image/jpeg	etag:%2261370ea6-838b%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/AZCheers.jpg?itok=fegtnrWx	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/AZCheers74e4.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-camelback-rallies-with-community-to-raise-over-30000-for-families-of-lost-loved-ones)
02:47:39	1231/1231	---M--	200	added ('OK')	image/jpeg	etag:%2261b1bad1-4cf%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/AZCheers.jpg?itok=Sl9oRbGf	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/AZCheers23f2.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-camelback-rallies-with-community-to-raise-over-30000-for-families-of-lost-loved-ones)
02:47:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:39%20GMT	https://dutchbros.com/public/images/news-events/Press/AZCheers.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/AZCheers.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-camelback-rallies-with-community-to-raise-over-30000-for-families-of-lost-loved-ones)
02:47:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:40%20GMT	https://www.dutchbros.com/public/images/news-events/Press/AZCheers.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/AZCheers.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-camelback-rallies-with-community-to-raise-over-30000-for-families-of-lost-loved-ones)
02:47:40	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:47:40%20GMT	https://web.dutchbros.com/public/images/news-events/Press/AZCheers.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/AZCheers.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-camelback-rallies-with-community-to-raise-over-30000-for-families-of-lost-loved-ones)
02:47:40	129347/129347	---M--	200	added ('OK')	image/jpeg	etag:%2261370ea7-1f943%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/MilitanoFamily.jpg?itok=H3jkkZzm	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/MilitanoFamilyc525.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-auburn-raises-over-8800-for-frankie-militano)
02:47:41	1249/1249	---M--	200	added ('OK')	image/jpeg	etag:%2261b1bac9-4e1%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/MilitanoFamily.jpg?itok=3rPn44gI	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/MilitanoFamily2770.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-auburn-raises-over-8800-for-frankie-militano)
02:47:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:41%20GMT	https://dutchbros.com/public/images/news-events/Press/MilitanoFamily.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/MilitanoFamily.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-auburn-raises-over-8800-for-frankie-militano)
02:47:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:41%20GMT	https://www.dutchbros.com/public/images/news-events/Press/MilitanoFamily.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/MilitanoFamily.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-auburn-raises-over-8800-for-frankie-militano)
02:47:41	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:47:41%20GMT	https://web.dutchbros.com/public/images/news-events/Press/MilitanoFamily.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/MilitanoFamily.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-auburn-raises-over-8800-for-frankie-militano)
02:47:42	41947/41947	---M--	200	added ('OK')	image/jpeg	etag:%2261344cf8-a3db%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/JimmyH.jpg?itok=I1gRAWIG	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/JimmyH734e.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-remembers-local-child-jimmy-heredia)
02:47:42	1034/1034	---M--	200	added ('OK')	image/jpeg	etag:%2261b1bb37-40a%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/JimmyH.jpg?itok=dv9RAO3p	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/JimmyHbbd8.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-remembers-local-child-jimmy-heredia)
02:47:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:42%20GMT	https://dutchbros.com/public/images/news-events/Press/JimmyH.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/JimmyH.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-remembers-local-child-jimmy-heredia)
02:47:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:42%20GMT	https://www.dutchbros.com/public/images/news-events/Press/JimmyH.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/JimmyH.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-remembers-local-child-jimmy-heredia)
02:47:43	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:47:43%20GMT	https://web.dutchbros.com/public/images/news-events/Press/JimmyH.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/JimmyH.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-woodland-remembers-local-child-jimmy-heredia)
02:47:43	124590/124590	---M--	200	added ('OK')	image/jpeg	etag:%2261370ebb-1e6ae%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DBRedmondGO.jpg?itok=nvdCipgA	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DBRedmondGO23ee.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-redmond-raises-over-3500-for-beulahs-place)
02:47:43	1135/1135	---M--	200	added ('OK')	image/jpeg	etag:%2261b1bb32-46f%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/DBRedmondGO.jpg?itok=57JiOWjX	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/DBRedmondGO63d3.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-redmond-raises-over-3500-for-beulahs-place)
02:47:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:43%20GMT	https://dutchbros.com/public/images/news-events/Press/DBRedmondGO.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/DBRedmondGO.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-redmond-raises-over-3500-for-beulahs-place)
02:47:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:47:44%20GMT	https://www.dutchbros.com/public/images/news-events/Press/DBRedmondGO.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/DBRedmondGO.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-redmond-raises-over-3500-for-beulahs-place)
02:47:44	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:47:44%20GMT	https://web.dutchbros.com/public/images/news-events/Press/DBRedmondGO.jpg	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/DBRedmondGO.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-redmond-raises-over-3500-for-beulahs-place)
02:47:44	110007/110007	---M--	200	added ('OK')	image/jpeg	etag:%2261370eae-1adb7%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/CarmichaelSPCA.jpg?itok=q-PQmfVM	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/CarmichaelSPCAa97a.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-carmichael-raises-over-1700-for-local-animal-shelter)
